Games,STUY,MONTESSORI,CEDARFALLS,HILLSBOROUGH,MASS,NORTHVIEW,BHENRYGUNN,BSHARON,UNIPREP,LYNBROOK,BASISPEORIA,FALMOUTH,DINTERLAKE,OLATHE,GREENHOPE,BSTUY,ALPHAS,BMSJ,BEDWCLARK,BMCC,BILLERICA,HILLCREST,BBHBL,EDISON,BFOOTHILL,NASHUA,FOOTHILL,BMARYVILLE,POBJFK,BBLAIR,BINTERLAKE,BWAYZATA,SOLON,MINNETONKA,ALTO,PALISADESCHARTER,MISSISSIPPI,BPULLMAN,BDAVIDSON,CANTERBURY,BTIMBERLINE,ROCKBRIDGE,OLYMPIA,BASISSILICONVALLEY,SCGSSM,STEVENS,PRISMS,BLEXINGTON,CARMEL,BPOOLESVILLE,EASTSIDE,BIOLANI,BBOW,BEISENHOWER,BASISSANANTONIO,CHOATE,AHSBROWARD,AMES,NCSSM,BOBJONES,FOSSILRIDGE,PLEASANTON,AMERICANHERITAGE,BBRHS,BCUPERTINO,CGREENWICH,BAMADORVALLEY,ODLE,CNASHUA,CLOVIS,COLLIERVILLE,STCROIX,CMARYVILLE,WARDE,ABRAHAMLINCOLN,PORTOLA,CUPERTINO,WOOTTON,BSTANFORDONLINE,CFOOTHILL,CWAYZATA,BJPSTEVENS,BFREMD,DBROOKLYNTECH,CADMIUM,LOSALAMOS,BPALOALTO,BDULLES,MIRAMONTE,HARKER,JAMESLOGAN,BSARATOGA,UNIVERSITY,CRESTVIEWMIDDLE,BAHSBROWARD,BAMSA,BLYNBROOK,BRHS,BROOSEVELT,BBROOKFIELD,HENRYGUNN,DULLES,CBROOKLYNTECH,HUNTER,BBECKMAN,BETHLEHEM,BCONESTOGA,DUPONT,CJPSTEVENS,CLEMENTS,QB,WHEATLEY,BLIBERTY,PULLMAN,REDMOND,BDOUGHERTY,HILLSDALE,BTESLASTEM,BASFA,MADISONWEST,BARCADIA,BBUCHHOLZ,RAT,ALABAMA,SCIENCEACADEMY,AMADORVALLEY,CANYONCREST,MARYVILLE,BENLOE,VANNUYS,BRAVO,MATSU,JPSTEVENS,QUAILVALLEY,MILLHILL,STOCKDALE,BROCKBRIDGE,PALISADES,PEDDIE,CSHEN,COMMUNITYMIDDLESCHOOL,IOLANI,FREMD,PALO,MCA,IRRELEVANT,CMIDDLETON,BBROOKLYNTECH,BGLASTONBURY,CBAALBANY,BEDISON,POLLESVILLE,BGREENWICH,NORTHVILLE,ASFA,LANGLEY,HORN,AMPF,BROOKFIELD,BCENTENNIAL,LAKESIDE,CREIGHTON,BECKMAN,CONESTOGA,SEVENLAKES,BGREENHOPE,OKLAHOMA,BISMARCK,SAINTFRANCIS,BBRMHS,ECHHS,BLUEVALLEYWEST,MSJ,GREENWICH,CINTERLAKE,CARCADIA,WALTON,BAMERICAN,BLAIR,AGLASTONBURY,PALOALTO,BMIDDLETON,CRMHS,NORTHHOLLYWOOD,MOUNTAINVIEW,CENTENNIAL,LEXINGTON,WESTVIEW,NISKAYUNA,SHEN,AMERICAN,AAH,WAYLAND,LADUE,HOPKINS,BSCGSSM,MORRISHILLS,SCDS,RMHS,INTERLAKE,BHILLSBOROUGH,MAUI,HURON,MSMS,PRINCETON,NATIONFORD,ALIBERTY,CADDO,SHARON,FRANKLIN,BNISKAYUNA,BRMHS,JAMESRUSE,BJAMESRUSE,BTEMPLECITY,BENTONVILLE,BNCSSM,BLAKESIDE,BNORTHHOLLYWOOD,CAMSA,GRANDOAKS,DOUGHERTY,BCLEMENTS,TESLASTEM,WESTMINSTER,ENLOE,TEAMSTARS,JONASCLARKE,BMARQUETTE,TROY,MARQUETTE,EISENHOWER,CORAL,LONGWOOD,MIRALOMA,VENICE,BWWPN,PLANO,BBASISSILICONVALLEY,BWOOTTON,BILLINGS,LINDBERGH,CWWPN,BUCHHOLZ,BHBL,MCTM,HARRISON,BWARDMELVILLE,YOUNGMAGNET,WWPN,BCORAL,GATLINGABEL,FAIRVIEW,LUBBOCK,GLASTONBURY,FARMINGTON,RICKARDS,COLEGIO,BNAPERVILLENORTH,WARDMELVILLE,DJAMESRUSE,CBLAIR,NORTHIDSTEM,MIDDLETON,TUPELO,NAPERVILLENORTH,BHOPKINS,MTLEBANON,TIMBERLINE,BBASISPEORIA,PUNAHOU,BCANYONCREST,BAULKHAMHILLS,NEWCANAAN,CENTERVILLE,BLADUE,AMITY,BOW,BSHEN,PINGPONG,NORTHALLEGHENY,PALI,SARATOGA,EDWCLARK,JOHN,STANFORDONLINE,MILLER,EASTLYME,HIGHLANDPARK,BLINDBERGH,GRAYSON,FAYETTEVILLE,WAYZATA,PALY,HOPKINTON,KELLYWALSH,TEMPLECITY,RAY,ARCADIA,MCCRACKEN,DAVIDSON,CHILLICOTHE,INDIANS,BMIRALOMA,CATLINGABEL,GATLINGABLE,MONTAVISTA,NEWTOWN,BVANNUYS,JOHNADAMS,CAPEELIZABETH,MORGANTOWN,BTSA,CMSJ,FRANKLING,TJHSST,BROOKLYNTECH,BWAYLAND,HHR,ROOSEVELT,CJAMESRUSE,ARDSLEY,LIVINGSTON
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,0,0,0,1181.66,0,1140.87,0,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1362.47,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1325.39,0,1508.92,1298.48,0,0,0,0,0,0,1168,0,0,0,0,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1109.42,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1432.34,0,1219.3,0,1180.08,1102.35,0,0,1229.09,1168.69,1196.4,0,0,1226.25,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1228.57,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1321.33,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,0,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,0,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1424.75,0,1320.52,0,0,0,1156.73,1140.87,0,0,1197.7,0,1297.91,1163.64,0,1168.02,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,0,1115.6,0,0,0,0,1477.89,1326.52,1239.89,1113.52,0,0,0,0,0,0,0,1532.84,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1266.62,0,0,0,0,1147.49,1250.64,0,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,0,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1188.98,1137.11,0,0,0,0,0,0,0,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1422.24,0,0,1277.61,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,0,0,0,1181.66,0,1140.87,0,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1362.47,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1325.39,0,1508.92,1298.48,0,0,0,0,0,0,1168,0,0,0,0,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1109.42,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1432.34,0,1219.3,1141.37,1180.08,1102.35,0,0,1229.09,1168.69,1196.4,0,0,1226.25,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1228.57,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1321.33,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,0,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,0,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1424.75,0,1320.52,0,0,0,1156.73,1140.87,0,0,1170.21,0,1297.91,1163.64,0,1168.02,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,0,1115.6,0,0,0,0,1477.89,1326.52,1292.91,1113.52,0,0,0,0,0,0,0,1532.84,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1266.62,0,0,0,0,1246.45,1250.64,0,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,0,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1222.08,1137.11,0,0,0,0,0,0,0,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1422.24,0,0,1274.52,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,0,0,0,1181.66,0,1140.87,0,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1380.01,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1519.76,1298.48,0,0,0,0,0,0,1168,0,0,0,0,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1109.42,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1432.34,0,1219.3,1166.65,1217.13,1102.35,0,0,1229.09,1147.79,1196.4,0,0,1226.25,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1267.87,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1321.33,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,0,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,0,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1424.75,0,1320.52,0,0,0,1156.73,1140.87,0,0,1224.65,0,1297.91,1163.64,0,1168.02,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,0,1115.6,0,0,0,0,1477.89,1326.52,1340.43,1113.52,0,0,0,0,0,0,0,1478.4,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1266.62,0,0,0,0,1209.4,1250.64,0,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,0,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,0,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1430.09,0,0,1293.15,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,0,0,0,1181.66,0,1140.87,0,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1372.4,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1549.44,1298.48,0,0,0,0,0,0,1168,0,0,0,0,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1135.89,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1458.42,0,1219.3,1166.65,1204.99,1102.35,0,0,1229.09,1147.79,1196.4,0,0,1226.25,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1247.73,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1321.33,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,0,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,0,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1424.75,0,1320.52,0,0,0,1156.73,1140.87,0,0,1204.05,0,1297.91,1163.64,0,1134.44,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,0,1115.6,0,0,0,0,1477.89,1326.52,1304.82,1113.52,0,0,0,0,0,0,0,1478.4,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1266.62,0,0,0,0,1209.4,1250.64,1181.03,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,0,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,0,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1478.44,0,0,1311.23,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,1138.45,0,0,1181.66,0,1140.87,1232,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1372.4,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1549.44,1298.48,0,0,0,0,0,0,1168,0,0,0,0,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1103.78,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1471.07,0,1219.3,1166.65,1204.99,1102.35,0,0,1184.25,1147.79,1196.4,0,0,1226.25,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1247.73,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1321.33,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,0,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,1290.16,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1424.75,0,1320.52,0,0,0,1156.73,1140.87,0,0,1204.05,0,1297.91,1163.64,0,1153.89,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,1177.18,1115.6,0,0,0,0,1477.89,1326.52,1304.82,1113.52,1177.49,0,0,0,0,0,0,1478.4,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1266.62,0,0,0,0,1209.4,1250.64,1181.03,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,1229.54,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,0,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1478.44,0,0,1311.23,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,1125.51,0,0,1181.66,0,1140.87,1184.31,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1327.93,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1549.44,1298.48,0,0,0,0,0,0,1168,0,0,0,1260.38,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1103.78,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1471.07,0,1219.3,1166.65,1204.99,1102.35,0,0,1184.25,1147.79,1196.4,0,0,1226.25,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1247.73,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1321.33,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,0,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,1290.16,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1407.44,0,1320.52,0,0,0,1156.73,1140.87,0,0,1204.05,0,1297.91,1163.64,0,1153.89,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,1177.18,1115.6,0,0,0,0,1477.89,1326.52,1304.82,1113.52,1177.49,0,0,0,0,1137.4,0,1525.08,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1266.62,0,0,0,0,1209.4,1250.64,1181.03,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,1307.47,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,0,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1478.44,0,0,1311.23,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,1125.51,0,0,1181.66,0,1140.87,1184.31,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1327.93,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1549.44,1298.48,0,1173.42,0,0,0,0,1168,0,0,0,1260.38,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1103.78,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1471.07,0,1219.3,1166.65,1204.99,1102.35,0,0,1184.25,1147.79,1196.4,0,0,1262.41,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1192.94,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1321.33,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,0,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,1290.16,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1407.44,0,1370.51,0,0,0,1156.73,1140.87,0,0,1204.05,0,1297.91,1163.64,0,1153.89,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,1177.18,1115.6,0,0,0,0,1477.89,1326.52,1304.82,1113.52,1177.49,0,0,0,0,1137.4,0,1525.08,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1297.99,0,0,0,0,1209.4,1278.88,1181.03,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,1307.47,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,1183.27,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1478.44,0,0,1263.55,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,1125.51,0,0,1181.66,0,1140.87,1184.31,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1327.93,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1549.44,1298.48,0,1190.38,0,0,0,0,1168,0,0,0,1243.3,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1103.78,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1488.15,0,1219.3,1166.65,1204.99,1102.35,0,0,1184.25,1147.79,1196.4,0,1246.14,1248.27,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1158.08,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1323.23,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,1189.64,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,1290.16,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1407.44,0,1388.41,0,0,0,1156.73,1140.87,0,0,1204.05,0,1297.91,1163.64,0,1153.89,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,1177.18,1115.6,0,0,0,0,1477.89,1326.52,1267.13,1113.52,1177.49,0,0,0,0,1137.4,0,1539.22,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1297.99,0,0,0,0,1209.4,1278.88,1181.03,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,1307.47,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,1183.27,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1478.44,0,0,1263.55,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,1125.51,0,0,1181.66,0,1140.87,1184.31,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1327.93,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1549.44,1298.48,0,1229.07,0,0,0,0,1168,0,0,0,1279.54,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1103.78,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1524.05,0,1219.3,1166.65,1204.99,1102.35,0,0,1149.92,1147.79,1196.4,0,1218.81,1275.69,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1158.08,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1323.23,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,1189.64,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,1362.23,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1373.98,0,1382.41,0,0,0,1156.73,1140.87,0,0,1204.05,0,1297.91,1163.64,0,1160.8,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,1177.18,1115.6,0,0,0,0,1477.89,1326.52,1262.62,1113.52,1177.49,0,0,0,0,1137.4,0,1503.32,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1265.39,0,0,0,0,1209.4,1240.19,1181.03,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,1334.8,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,1183.27,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1478.44,0,0,1231.83,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
,1211.64,0,0,1111.22,1178.24,0,1165.6,1154.11,0,1417.78,1328.93,1125.51,0,0,1181.66,0,1140.87,1184.31,1154.29,1231.21,1183.75,0,0,0,0,1250.19,1327.93,1109.43,0,0,0,1117.36,0,0,1168,0,0,0,0,0,1149.03,0,0,1517.59,0,0,0,1317.9,0,0,1507.03,0,0,0,0,1286.09,0,1549.44,1298.48,0,1361.83,0,0,0,0,1168,0,0,0,1293.03,0,0,1156.87,1165.54,0,1103.79,0,0,0,0,0,0,0,0,1130.38,1103.78,0,0,0,1223.81,0,0,1282.01,0,0,0,1174.01,0,0,1111.27,1164.44,1529.7,0,1219.3,1166.65,1204.99,1102.35,0,0,1149.92,1147.79,1196.4,0,1218.81,1243.99,0,0,1153.75,0,0,1181.69,1154.45,1117.08,0,1104.81,0,1132.25,1161.16,1158.08,1161.35,1228.93,0,1273.26,0,1272.54,1159.36,0,0,0,0,1161.87,1323.23,0,1232,0,1217.71,0,0,0,0,0,0,0,0,1108.43,1208.12,1122.02,1108.87,1321.81,1117.34,1189.64,0,1104.31,1120.04,0,0,0,0,0,1113.53,0,1222.13,1381.53,0,0,0,1175.84,0,1529.77,0,1103.64,1186.43,0,1520.93,0,1468.16,1601.67,1338.98,0,1344.44,0,0,0,1156.73,1140.87,0,0,1204.05,0,1297.91,1163.64,0,1160.8,0,1145.04,0,0,0,1142.71,1134.18,0,1149.71,0,0,0,0,0,1177.18,1115.6,0,0,0,0,1477.89,1326.52,1262.62,1113.52,1177.49,0,0,0,0,1137.4,0,1476.54,1105.26,1163.42,1108.87,0,0,0,0,1231.81,1230.61,0,0,0,0,1209.4,1240.19,1181.03,1212.71,1136,1140.98,0,0,0,0,1168.08,1194.77,0,0,0,1381.25,0,1412.32,0,0,1122.26,1234.45,1329.84,0,0,0,1147.46,1103.12,1143.1,0,0,1142.54,0,0,0,1141.8,1137.11,0,0,0,0,0,0,1183.27,1295.17,1173.43,1136.36,0,0,0,1327.65,0,1478.44,0,0,1231.83,1148.85,1222.88,0,1136.04,1235.46,0,0,1197.1,0,0,1199.39,0,0,0,0,0,0,1223.01,1158.87
